,cash
14679,415.0
14680,405.0
14681,385.0
14682,365.0
14683,345.0
14684,335.0
14685,315.0
14686,295.0
14687,275.0
14688,265.0
14689,245.0
14690,405.0
14691,385.0
14692,440.0
14693,420.0
14694,420.0
14695,435.0
14696,415.0
14697,405.0
14698,385.0
14699,555.0
14700,555.0
14701,545.0
14702,525.0
14703,615.0
14704,630.0
14705,620.0
14706,610.0
14707,590.0
14708,685.0
14709,675.0
14710,720.0
14711,700.0
14712,690.0
14713,670.0
14714,650.0
14715,640.0
14716,640.0
14717,620.0
14718,695.0
14719,685.0
14720,730.0
14721,730.0
14722,720.0
14723,710.0
14724,690.0
14725,645.0
14726,635.0
14727,625.0
14728,605.0
14729,740.0
14730,725.0
14731,715.0
14732,705.0
14733,705.0
14734,685.0
14735,665.0
14736,625.0
14737,625.0
14738,605.0
14739,650.0
14740,630.0
14741,685.0
14742,665.0
14743,720.0
14744,700.0
14745,690.0
14746,670.0
14747,830.0
14748,810.0
14749,800.0
14750,780.0
14751,895.0
14752,875.0
14753,865.0
14754,845.0
14755,950.0
14756,940.0
14757,930.0
14758,920.0
14759,900.0
14760,1105.0
14761,1090.0
14762,1080.0
14763,1060.0
14764,195.0
14765,190.0
14766,230.0
14767,210.0
14768,200.0
14769,180.0
14770,160.0
14771,140.0
14772,195.0
14773,210.0
14774,190.0
14775,180.0
14776,160.0
14777,465.0
14778,445.0
14779,435.0
14780,415.0
14781,550.0
14782,530.0
14783,520.0
14784,500.0
14785,480.0
14786,465.0
14787,445.0
14788,435.0
14789,435.0
14790,415.0
14791,375.0
14792,375.0
14793,355.0
14794,345.0
14795,325.0
14796,285.0
14797,315.0
14798,305.0
14799,305.0
14800,285.0
14801,265.0
14802,245.0
14803,220.0
14804,205.0
14805,195.0
14806,175.0
14807,155.0
14808,115.0
14809,115.0
14810,95.0
14811,95.0
14812,75.0
14813,250.0
14814,230.0
14815,230.0
14816,230.0
14817,355.0
14818,335.0
14819,335.0
14820,315.0
14821,435.0
14822,415.0
14823,415.0
14824,395.0
14825,535.0
14826,515.0
14827,495.0
14828,485.0
14829,465.0
14830,585.0
14831,565.0
14832,555.0
14833,545.0
14834,545.0
14835,525.0
14836,515.0
14837,505.0
14838,495.0
14839,485.0
14840,465.0
14841,425.0
14842,405.0
14843,385.0
14844,380.0
14845,365.0
14846,355.0
14847,335.0
14848,525.0
14849,505.0
14850,495.0
14851,475.0
14852,455.0
14853,715.0
14854,695.0
14855,685.0
14856,665.0
14857,780.0
14858,760.0
14859,750.0
14860,730.0
14861,730.0
14862,710.0
14863,700.0
14864,680.0
14865,810.0
14866,790.0
14867,780.0
14868,770.0
14869,750.0
14870,732.5
14871,717.5
14872,757.5
14873,737.5
14874,782.5
14875,762.5
14876,752.5
14877,732.5
14878,862.5
14879,842.5
14880,887.5
14881,867.5
14882,200.0
14883,180.0
14884,170.0
14885,170.0
14886,150.0
14887,140.0
14888,120.0
14889,275.0
14890,255.0
14891,245.0
14892,225.0
14893,340.0
14894,320.0
14895,310.0
14896,290.0
14897,495.0
14898,475.0
14899,465.0
14900,445.0
14901,405.0
14902,405.0
14903,385.0
14904,375.0
14905,355.0
14906,355.0
14907,335.0
14908,325.0
14909,315.0
14910,295.0
14911,405.0
14912,395.0
14913,385.0
14914,375.0
14915,430.0
14916,410.0
14917,400.0
14918,380.0
14919,540.0
14920,520.0
14921,510.0
14922,490.0
14923,655.0
14924,635.0
14925,615.0
14926,605.0
14927,585.0
14928,585.0
14929,565.0
14930,555.0
14931,535.0
14932,515.0
14933,505.0
14934,495.0
14935,485.0
14936,465.0
14937,615.0
14938,600.0
14939,650.0
14940,630.0
14941,620.0
14942,610.0
14943,590.0
14944,720.0
14945,700.0
14946,690.0
14947,670.0
14948,785.0
14949,775.0
14950,765.0
14951,745.0
14952,870.0
14953,860.0
14954,840.0
14955,830.0
14956,830.0
14957,845.0
14958,840.0
14959,830.0
14960,830.0
14961,820.0
14962,800.0
14963,800.0
14964,780.0
14965,770.0
14966,750.0
14967,730.0
14968,730.0
14969,735.0
14970,725.0
14971,765.0
14972,750.0
14973,740.0
14974,720.0
14975,850.0
14976,830.0
14977,875.0
14978,855.0
14979,845.0
14980,825.0
14981,950.0
14982,940.0
14983,930.0
14984,910.0
14985,900.0
14986,900.0
14987,890.0
14988,870.0
14989,960.0
14990,200.0
14991,215.0
14992,205.0
14993,205.0
14994,185.0
14995,260.0
14996,250.0
14997,240.0
14998,220.0
14999,325.0
15000,315.0
15001,305.0
15002,285.0
15003,395.0
15004,385.0
15005,375.0
15006,355.0
15007,460.0
15008,450.0
15009,440.0
15010,420.0
15011,550.0
15012,540.0
15013,530.0
15014,530.0
15015,530.0
15016,620.0
15017,615.0
15018,615.0
15019,615.0
15020,635.0
15021,625.0
15022,625.0
15023,625.0
15024,565.0
15025,565.0
15026,545.0
15027,545.0
15028,545.0
15029,620.0
15030,610.0
15031,610.0
15032,570.0
15033,530.0
15034,530.0
15035,510.0
15036,510.0
15037,470.0
15038,470.0
15039,440.0
15040,430.0
15041,420.0
15042,400.0
15043,685.0
15044,665.0
15045,645.0
15046,645.0
15047,640.0
15048,620.0
15049,610.0
15050,590.0
15051,735.0
15052,725.0
15053,715.0
15054,695.0
15055,845.0
15056,860.0
15057,840.0
15058,830.0
15059,810.0
15060,790.0
15061,770.0
15062,760.0
15063,740.0
15064,855.0
15065,855.0
15066,835.0
15067,835.0
15068,815.0
15069,910.0
15070,890.0
15071,890.0
15072,870.0
15073,850.0
15074,830.0
15075,830.0
15076,810.0
15077,885.0
15078,865.0
15079,855.0
15080,845.0
15081,835.0
15082,815.0
15083,795.0
15084,775.0
15085,750.0
15086,735.0
15087,725.0
15088,715.0
15089,705.0
15090,685.0
15091,665.0
15092,645.0
15093,625.0
15094,605.0
15095,595.0
15096,575.0
15097,555.0
15098,570.0
15099,550.0
15100,550.0
15101,530.0
15102,615.0
15103,595.0
15104,585.0
15105,575.0
15106,200.0
15107,190.0
15108,190.0
15109,190.0
15110,170.0
15111,160.0
15112,140.0
15113,100.0
15114,60.0
15115,40.0
15116,30.0
15117,10.0
15118,165.0
15119,145.0
15120,125.0
15121,115.0
15122,95.0
15123,370.0
15124,360.0
15125,350.0
15126,330.0
15127,310.0
15128,270.0
15129,265.0
15130,240.0
15131,230.0
15132,210.0
15133,430.0
15134,410.0
15135,400.0
15136,380.0
15137,535.0
15138,515.0
15139,505.0
15140,485.0
15141,650.0
15142,630.0
15143,620.0
15144,610.0
15145,600.0
15146,600.0
15147,895.0
15148,910.0
15149,905.0
15150,885.0
15151,980.0
15152,970.0
15153,960.0
15154,940.0
15155,1040.0
15156,1025.0
15157,1015.0
15158,995.0
15159,1105.0
15160,1095.0
15161,1085.0
15162,1080.0
15163,1060.0
15164,1050.0
15165,1030.0
15166,990.0
15167,970.0
15168,960.0
15169,950.0
15170,940.0
15171,920.0
15172,1020.0
15173,1035.0
15174,1015.0
15175,1005.0
15176,985.0
15177,945.0
15178,945.0
15179,925.0
15180,905.0
15181,895.0
15182,875.0
15183,845.0
15184,835.0
15185,875.0
15186,860.0
15187,850.0
15188,830.0
15189,830.0
15190,810.0
15191,800.0
15192,780.0
15193,890.0
15194,870.0
15195,860.0
15196,840.0
15197,945.0
15198,935.0
15199,925.0
15200,905.0
15201,1005.0
15202,990.0
15203,980.0
15204,960.0
15205,940.0
15206,940.0
15207,920.0
15208,910.0
15209,890.0
15210,1000.0
15211,980.0
15212,1025.0
15213,1015.0
15214,1055.0
15215,195.0
15216,180.0
15217,180.0
15218,160.0
15219,250.0
15220,230.0
15221,220.0
15222,200.0
15223,200.0
15224,170.0
15225,160.0
15226,150.0
15227,90.0
15228,70.0
15229,70.0
15230,50.0
15231,40.0
15232,20.0
15233,195.0
15234,180.0
15235,170.0
15236,150.0
15237,390.0
15238,370.0
15239,360.0
15240,340.0
15241,545.0
15242,525.0
15243,525.0
15244,505.0
15245,650.0
15246,630.0
15247,610.0
15248,600.0
15249,580.0
15250,735.0
15251,715.0
15252,705.0
15253,685.0
15254,810.0
15255,790.0
15256,780.0
15257,760.0
15258,750.0
15259,730.0
15260,730.0
15261,700.0
15262,690.0
15263,680.0
15264,670.0
15265,650.0
15266,640.0
15267,620.0
15268,735.0
15269,715.0
15270,750.0
15271,740.0
15272,730.0
15273,710.0
15274,690.0
15275,715.0
15276,710.0
15277,700.0
15278,680.0
15279,780.0
15280,760.0
15281,750.0
15282,730.0
15283,890.0
15284,860.0
15285,850.0
15286,840.0
15287,840.0
15288,840.0
15289,855.0
15290,835.0
15291,835.0
15292,835.0
15293,895.0
15294,875.0
15295,865.0
15296,865.0
15297,865.0
15298,865.0
15299,845.0
15300,835.0
15301,815.0
15302,795.0
15303,1145.0
15304,1125.0
15305,1125.0
15306,1125.0
15307,1152.5
15308,1142.5
15309,1142.5
15310,1142.5
15311,1102.5
15312,1097.5
15313,1082.5
15314,1082.5
15315,1062.5
15316,1232.5
15317,1222.5
15318,1222.5
15319,1182.5
15320,1142.5
15321,1142.5
15322,1132.5
15323,1132.5
15324,1112.5
15325,1092.5
15326,1092.5
15327,1052.5
15328,1222.5
15329,1202.5
15330,1192.5
15331,1192.5
15332,1192.5
15333,1182.5
15334,1162.5
15335,1162.5
15336,1142.5
15337,1142.5
15338,1102.5
15339,1062.5
15340,1022.5
15341,1012.5
15342,1002.5
15343,1002.5
15344,1002.5
15345,1037.5
15346,1032.5
15347,1032.5
15348,1017.5
15349,1007.5
15350,1007.5
15351,967.5
15352,200.0
15353,200.0
15354,190.0
15355,180.0
15356,170.0
15357,170.0
15358,170.0
15359,150.0
15360,150.0
15361,130.0
15362,305.0
15363,295.0
15364,285.0
15365,265.0
15366,405.0
15367,395.0
15368,395.0
15369,395.0
15370,440.0
15371,430.0
15372,465.0
15373,455.0
15374,455.0
15375,435.0
15376,500.0
15377,490.0
15378,490.0
15379,490.0
15380,585.0
15381,580.0
15382,580.0
15383,580.0
15384,660.0
15385,640.0
15386,640.0
15387,640.0
15388,620.0
15389,620.0
15390,600.0
15391,705.0
15392,685.0
15393,685.0
15394,685.0
15395,665.0
15396,665.0
15397,645.0
15398,635.0
15399,635.0
15400,625.0
15401,625.0
15402,625.0
15403,625.0
15404,615.0
15405,615.0
15406,615.0
15407,660.0
15408,650.0
15409,650.0
15410,630.0
15411,630.0
15412,620.0
15413,620.0
15414,600.0
15415,590.0
15416,590.0
15417,590.0
15418,590.0
15419,685.0
15420,670.0
15421,670.0
15422,670.0
15423,660.0
15424,660.0
15425,640.0
15426,715.0
15427,705.0
15428,705.0
15429,705.0
15430,705.0
15431,695.0
15432,695.0
15433,695.0
15434,745.0
15435,735.0
15436,735.0
15437,715.0
15438,695.0
15439,695.0
15440,675.0
15441,665.0
15442,665.0
15443,665.0
15444,645.0
15445,605.0
15446,605.0
15447,595.0
15448,575.0
15449,575.0
15450,565.0
15451,555.0
15452,555.0
15453,650.0
15454,640.0
15455,640.0
15456,620.0
15457,685.0
15458,680.0
15459,665.0
15460,665.0
15461,665.0
15462,775.0
15463,765.0
15464,765.0
15465,745.0
15466,200.0
15467,215.0
15468,195.0
15469,185.0
15470,165.0
15471,145.0
15472,105.0
15473,105.0
15474,85.0
15475,75.0
15476,75.0
15477,55.0
15478,45.0
15479,25.0
15480,25.0
15481,5.0
15482,5.0
15483,200.0
15484,190.0
15485,180.0
15486,180.0
15487,180.0
15488,160.0
15489,150.0
15490,130.0
15491,110.0
15492,70.0
15493,70.0
15494,60.0
15495,60.0
15496,60.0
15497,95.0
15498,85.0
15499,75.0
15500,55.0
15501,160.0
15502,150.0
15503,140.0
15504,130.0
15505,110.0
15506,210.0
15507,210.0
15508,200.0
15509,180.0
15510,160.0
15511,120.0
15512,115.0
15513,110.0
15514,100.0
15515,80.0
15516,170.0
15517,150.0
15518,150.0
15519,140.0
15520,130.0
15521,110.0
15522,245.0
15523,215.0
15524,205.0
15525,195.0
15526,175.0
15527,400.0
15528,380.0
15529,370.0
15530,350.0
15531,310.0
15532,270.0
15533,250.0
15534,250.0
15535,230.0
15536,220.0
15537,210.0
15538,190.0
15539,385.0
15540,365.0
15541,345.0
15542,345.0
15543,350.0
15544,340.0
15545,330.0
15546,330.0
15547,440.0
15548,415.0
15549,405.0
15550,395.0
15551,375.0
15552,335.0
15553,335.0
15554,315.0
15555,305.0
15556,285.0
15557,285.0
15558,265.0
15559,255.0
15560,235.0
15561,380.0
15562,360.0
15563,350.0
15564,330.0
15565,290.0
15566,350.0
15567,330.0
15568,320.0
15569,300.0
15570,480.0
15571,495.0
15572,475.0
15573,465.0
15574,455.0
15575,435.0
15576,425.0
15577,415.0
15578,395.0
15579,440.0
15580,425.0
15581,415.0
15582,395.0
15583,355.0
15584,335.0
15585,315.0
15586,305.0
15587,285.0
15588,400.0
15589,380.0
15590,435.0
15591,415.0
15592,405.0
15593,385.0
15594,560.0
15595,550.0
15596,540.0
15597,520.0
15598,500.0
15599,200.0
15600,190.0
15601,180.0
15602,160.0
15603,245.0
15604,235.0
15605,235.0
15606,215.0
15607,195.0
15608,195.0
15609,190.0
15610,175.0
15611,165.0
15612,155.0
15613,135.0
15614,115.0
15615,95.0
15616,55.0
15617,35.0
15618,15.0
15619,195.0
15620,180.0
15621,230.0
15622,220.0
15623,255.0
15624,235.0
15625,225.0
15626,225.0
15627,225.0
15628,240.0
15629,230.0
15630,220.0
15631,200.0
15632,375.0
15633,365.0
15634,355.0
15635,335.0
15636,430.0
15637,430.0
15638,410.0
15639,400.0
15640,380.0
15641,515.0
15642,495.0
15643,485.0
15644,475.0
15645,465.0
15646,455.0
15647,435.0
15648,555.0
15649,555.0
15650,525.0
15651,515.0
15652,515.0
15653,515.0
15654,690.0
15655,670.0
15656,660.0
15657,650.0
15658,630.0
15659,630.0
15660,610.0
15661,590.0
15662,580.0
15663,560.0
15664,540.0
15665,520.0
15666,575.0
15667,555.0
15668,545.0
15669,535.0
15670,515.0
15671,475.0
15672,475.0
15673,480.0
15674,470.0
15675,510.0
15676,495.0
15677,485.0
15678,475.0
15679,455.0
15680,435.0
15681,435.0
15682,415.0
15683,405.0
15684,385.0
15685,365.0
15686,345.0
15687,335.0
15688,315.0
15689,475.0
15690,455.0
15691,445.0
15692,425.0
15693,405.0
15694,620.0
15695,605.0
15696,665.0
15697,680.0
15698,660.0
15699,650.0
15700,630.0
15701,765.0
15702,755.0
15703,745.0
15704,800.0
15705,785.0
15706,825.0
15707,190.0
15708,180.0
15709,180.0
15710,160.0
15711,140.0
15712,100.0
15713,95.0
15714,80.0
15715,70.0
15716,50.0
15717,200.0
15718,190.0
15719,180.0
15720,160.0
15721,285.0
15722,275.0
15723,265.0
15724,225.0
15725,220.0
15726,205.0
15727,195.0
15728,175.0
15729,295.0
15730,275.0
15731,340.0
15732,320.0
15733,310.0
15734,290.0
15735,445.0
15736,425.0
15737,415.0
15738,395.0
15739,335.0
15740,335.0
15741,305.0
15742,295.0
15743,295.0
15744,255.0
15745,255.0
15746,235.0
15747,225.0
15748,205.0
15749,310.0
15750,290.0
15751,335.0
15752,325.0
15753,320.0
15754,305.0
15755,295.0
15756,275.0
15757,385.0
15758,375.0
15759,365.0
15760,365.0
15761,355.0
15762,345.0
15763,325.0
15764,420.0
15765,435.0
15766,415.0
15767,405.0
15768,405.0
15769,405.0
15770,385.0
15771,375.0
15772,355.0
15773,450.0
15774,440.0
15775,430.0
15776,410.0
15777,510.0
15778,505.0
15779,495.0
15780,485.0
15781,485.0
15782,475.0
15783,500.0
15784,515.0
15785,505.0
15786,495.0
15787,475.0
15788,555.0
15789,545.0
15790,545.0
15791,525.0
15792,500.0
15793,515.0
15794,505.0
15795,495.0
15796,475.0
15797,570.0
15798,560.0
15799,550.0
15800,530.0
15801,615.0
15802,605.0
15803,595.0
15804,575.0
15805,555.0
15806,540.0
15807,530.0
15808,516.66
15809,506.65999999999997
15810,496.65999999999997
15811,496.65999999999997
15812,551.66
15813,200.0
15814,190.0
15815,180.0
15816,160.0
15817,140.0
15818,100.0
15819,100.0
15820,90.0
15821,90.0
15822,70.0
15823,145.0
15824,145.0
15825,135.0
15826,115.0
15827,290.0
15828,285.0
15829,285.0
15830,285.0
15831,265.0
15832,265.0
15833,265.0
15834,335.0
15835,315.0
15836,315.0
15837,295.0
15838,385.0
15839,365.0
15840,365.0
15841,365.0
15842,495.0
15843,475.0
15844,475.0
15845,475.0
15846,475.0
15847,465.0
15848,445.0
15849,445.0
15850,425.0
15851,415.0
15852,405.0
15853,405.0
15854,405.0
15855,385.0
15856,375.0
15857,355.0
15858,345.0
15859,345.0
15860,345.0
15861,305.0
15862,535.0
15863,515.0
15864,515.0
15865,495.0
15866,610.0
15867,600.0
15868,600.0
15869,600.0
15870,635.0
15871,625.0
15872,625.0
15873,615.0
15874,615.0
15875,615.0
15876,595.0
15877,595.0
15878,575.0
15879,555.0
15880,555.0
15881,555.0
15882,535.0
15883,495.0
15884,495.0
15885,475.0
15886,475.0
15887,475.0
15888,435.0
15889,385.0
15890,375.0
15891,435.0
15892,420.0
15893,420.0
15894,420.0
15895,510.0
15896,480.0
15897,470.0
15898,450.0
15899,430.0
15900,390.0
15901,350.0
15902,350.0
15903,330.0
15904,320.0
15905,300.0
15906,300.0
15907,280.0
15908,270.0
15909,260.0
15910,260.0
15911,240.0
15912,220.0
15913,200.0
15914,190.0
15915,170.0
15916,275.0
15917,265.0
15918,255.0
15919,235.0
15920,330.0
15921,315.0
15922,305.0
15923,285.0
15924,395.0
15925,375.0
15926,365.0
15927,345.0
15928,475.0
15929,490.0
15930,490.0
15931,470.0
15932,470.0
15933,450.0
15934,200.0
15935,190.0
15936,180.0
15937,160.0
15938,140.0
15939,120.0
15940,80.0
15941,80.0
15942,70.0
15943,60.0
15944,40.0
15945,175.0
15946,165.0
15947,155.0
15948,135.0
15949,270.0
15950,260.0
15951,250.0
15952,230.0
15953,435.0
15954,415.0
15955,405.0
15956,395.0
15957,375.0
15958,355.0
15959,315.0
15960,305.0
15961,295.0
15962,285.0
15963,265.0
15964,225.0
15965,300.0
15966,295.0
15967,285.0
15968,265.0
15969,405.0
15970,395.0
15971,385.0
15972,385.0
15973,365.0
15974,355.0
15975,345.0
15976,335.0
15977,335.0
15978,315.0
15979,305.0
15980,285.0
15981,500.0
15982,490.0
15983,480.0
15984,480.0
15985,470.0
15986,470.0
15987,450.0
15988,520.0
15989,510.0
15990,500.0
15991,480.0
15992,555.0
15993,555.0
15994,555.0
15995,535.0
15996,620.0
15997,615.0
15998,615.0
15999,615.0
16000,675.0
16001,665.0
16002,655.0
16003,635.0
16004,770.0
16005,740.0
16006,740.0
16007,730.0
16008,730.0
16009,730.0
16010,765.0
16011,755.0
16012,755.0
16013,755.0
16014,785.0
16015,785.0
16016,765.0
16017,760.0
16018,755.0
16019,755.0
16020,745.0
16021,745.0
16022,745.0
16023,735.0
16024,725.0
16025,725.0
16026,715.0
16027,715.0
16028,715.0
16029,715.0
16030,720.0
16031,720.0
16032,720.0
16033,715.0
16034,710.0
16035,700.0
16036,700.0
16037,690.0
16038,670.0
16039,670.0
16040,660.0
16041,660.0
16042,660.0
16043,650.0
16044,650.0
16045,630.0
16046,200.0
16047,190.0
16048,180.0
16049,160.0
16050,255.0
16051,235.0
16052,225.0
16053,205.0
16054,320.0
16055,300.0
16056,290.0
16057,270.0
16058,415.0
16059,395.0
16060,385.0
16061,365.0
16062,325.0
16063,285.0
16064,265.0
16065,255.0
16066,245.0
16067,225.0
16068,205.0
16069,205.0
16070,165.0
16071,150.0
16072,140.0
16073,130.0
16074,110.0
16075,85.0
16076,60.0
16077,50.0
16078,40.0
16079,20.0
16080,20.0
16081,10.0
16082,10.0
16083,200.0
16084,190.0
16085,180.0
16086,140.0
16087,100.0
16088,60.0
16089,20.0
16090,10.0
16091,10.0
16092,10.0
16093,190.0
16094,180.0
16095,220.0
16096,235.0
16097,215.0
16098,205.0
16099,185.0
16100,185.0
16101,165.0
16102,155.0
16103,155.0
16104,300.0
16105,280.0
16106,270.0
16107,250.0
16108,170.0
16109,140.0
16110,130.0
16111,120.0
16112,60.0
16113,60.0
16114,40.0
16115,30.0
16116,10.0
16117,10.0
16118,200.0
16119,190.0
16120,180.0
16121,180.0
16122,170.0
16123,170.0
16124,170.0
16125,225.0
16126,205.0
16127,195.0
16128,175.0
16129,135.0
16130,95.0
16131,85.0
16132,75.0
16133,75.0
16134,65.0
16135,55.0
16136,35.0
16137,175.0
16138,165.0
16139,155.0
16140,135.0
16141,115.0
16142,425.0
16143,415.0
16144,405.0
16145,405.0
16146,405.0
16147,470.0
16148,470.0
16149,470.0
16150,450.0
16151,410.0
16152,405.0
16153,400.0
16154,400.0
16155,400.0
16156,440.0
16157,430.0
16158,430.0
16159,430.0
16160,475.0
16161,465.0
16162,455.0
16163,455.0
16164,445.0
16165,445.0
16166,445.0
16167,445.0
16168,425.0
16169,425.0
16170,425.0
16171,475.0
16172,465.0
16173,465.0
16174,465.0
16175,500.0
16176,480.0
16177,485.0
16178,475.0
16179,475.0
16180,475.0
16181,505.0
16182,500.0
16183,490.0
16184,490.0
16185,490.0
16186,550.0
16187,540.0
16188,540.0
16189,540.0
16190,595.0
16191,610.0
16192,600.0
16193,590.0
16194,590.0
16195,590.0
16196,550.0
16197,510.0
16198,490.0
16199,490.0
16200,480.0
16201,480.0
16202,480.0
16203,480.0
16204,470.0
16205,450.0
16206,440.0
16207,440.0
16208,440.0
16209,440.0
16210,435.0
16211,430.0
16212,430.0
16213,420.0
16214,420.0
16215,400.0
16216,500.0
16217,490.0
16218,490.0
16219,490.0
16220,490.0
16221,480.0
16222,480.0
16223,460.0
16224,440.0
16225,430.0
16226,430.0
16227,430.0
16228,430.0
16229,445.0
16230,195.0
16231,180.0
16232,170.0
16233,150.0
16234,330.0
16235,310.0
16236,310.0
16237,290.0
16238,415.0
16239,395.0
16240,450.0
16241,420.0
16242,410.0
16243,410.0
16244,390.0
16245,380.0
16246,340.0
16247,300.0
16248,300.0
16249,315.0
16250,295.0
16251,285.0
16252,265.0
16253,245.0
16254,300.0
16255,285.0
16256,275.0
16257,255.0
16258,365.0
16259,345.0
16260,345.0
16261,325.0
16262,490.0
16263,470.0
16264,460.0
16265,440.0
16266,415.0
16267,395.0
16268,385.0
16269,365.0
16270,365.0
16271,365.0
16272,345.0
16273,325.0
16274,315.0
16275,295.0
16276,400.0
16277,390.0
16278,425.0
16279,415.0
16280,405.0
16281,385.0
16282,375.0
16283,365.0
16284,365.0
16285,345.0
16286,325.0
16287,305.0
16288,305.0
16289,285.0
16290,275.0
16291,255.0
16292,370.0
16293,350.0
16294,340.0
16295,455.0
16296,435.0
16297,415.0
16298,405.0
16299,385.0
16300,365.0
16301,435.0
16302,415.0
16303,405.0
16304,385.0
16305,510.0
16306,500.0
16307,490.0
16308,470.0
16309,465.0
16310,450.0
16311,440.0
16312,430.0
16313,410.0
16314,470.0
16315,450.0
16316,440.0
16317,420.0
16318,420.0
16319,435.0
16320,415.0
16321,405.0
16322,385.0
16323,540.0
16324,520.0
16325,510.0
16326,490.0
16327,655.0
16328,680.0
16329,660.0
16330,650.0
16331,630.0
16332,790.0
16333,770.0
16334,760.0
16335,740.0
16336,200.0
16337,190.0
16338,170.0
16339,170.0
16340,150.0
16341,140.0
16342,120.0
16343,120.0
16344,135.0
16345,115.0
16346,105.0
16347,85.0
16348,65.0
16349,45.0
16350,35.0
16351,15.0
16352,15.0
16353,5.0
16354,200.0
16355,190.0
16356,180.0
16357,170.0
16358,150.0
16359,110.0
16360,90.0
16361,90.0
16362,80.0
16363,70.0
16364,165.0
16365,150.0
16366,200.0
16367,180.0
16368,180.0
16369,180.0
16370,160.0
16371,140.0
16372,130.0
16373,110.0
16374,365.0
16375,345.0
16376,335.0
16377,315.0
16378,535.0
16379,515.0
16380,505.0
16381,485.0
16382,600.0
16383,580.0
16384,570.0
16385,550.0
16386,530.0
16387,510.0
16388,500.0
16389,490.0
16390,470.0
16391,450.0
16392,460.0
16393,460.0
16394,450.0
16395,430.0
16396,505.0
16397,500.0
16398,490.0
16399,470.0
16400,560.0
16401,550.0
16402,540.0
16403,520.0
16404,645.0
16405,625.0
16406,605.0
16407,595.0
16408,575.0
16409,675.0
16410,655.0
16411,645.0
16412,625.0
16413,740.0
16414,745.0
16415,735.0
16416,725.0
16417,725.0
16418,705.0
16419,830.0
16420,825.0
16421,815.0
16422,795.0
16423,795.0
16424,785.0
16425,775.0
16426,755.0
16427,735.0
16428,715.0
16429,705.0
16430,685.0
16431,800.0
16432,800.0
16433,780.0
16434,820.0
16435,810.0
16436,850.0
16437,845.0
16438,835.0
